skillsCount,projectsCount,internshipCount,certificationCount,metricsCount,githubPresent,linkedinPresent,awsPresent,dockerPresent,redisPresent,score
3,4,1,3,0,1,0,0,1,1,52
12,1,0,0,4,1,1,0,0,1,49
17,2,0,2,6,0,1,0,1,1,75
13,0,2,0,10,1,0,0,1,0,83
11,3,1,2,0,0,1,1,0,0,57
7,4,1,5,2,1,1,0,0,0,65
13,5,0,4,0,0,1,0,0,1,64
17,0,0,0,4,1,0,0,0,1,52
14,0,2,0,3,1,1,0,1,1,69
9,2,2,3,9,0,1,0,0,0,83
5,3,0,5,5,0,1,1,0,1,59
4,4,2,4,6,0,1,1,0,0,80
16,3,1,2,0,0,1,1,1,1,74
14,5,2,0,10,0,1,1,1,0,100
13,2,2,3,1,1,0,1,0,1,75
17,0,0,5,4,1,1,1,1,1,72
17,1,1,4,7,1,1,1,0,1,90
19,4,0,1,3,1,0,0,0,1,75
2,2,2,3,0,0,1,0,0,1,45
1,3,1,2,5,1,0,0,1,1,56
12,0,2,2,6,0,0,0,1,0,70
2,5,1,3,3,0,0,1,1,1,65
3,2,0,2,1,1,1,1,1,1,39
20,3,0,2,4,1,0,0,1,0,78
4,0,0,1,8,0,1,1,0,0,40
6,0,1,0,5,0,1,0,1,1,46
17,3,2,2,10,1,0,1,0,1,100
2,4,1,4,7,1,1,1,0,0,72
18,4,2,5,5,1,0,0,1,1,100
14,3,1,3,7,1,0,0,0,0,83
4,4,2,3,8,0,0,0,0,1,81
14,5,0,0,3,0,0,0,0,1,65
18,2,2,1,5,0,1,1,1,0,93
9,5,0,0,5,1,0,1,0,0,65
12,2,2,4,9,0,1,0,1,0,95
1,1,1,0,2,0,1,1,0,1,32
12,2,2,5,1,1,0,1,0,1,77
12,0,1,3,0,0,0,1,1,1,51
8,4,2,1,6,0,0,1,0,1,83
14,5,2,0,0,0,1,1,1,0,83
11,3,0,2,6,1,0,1,0,1,69
7,4,0,1,6,0,0,1,0,1,61
13,5,0,0,8,0,0,0,0,0,75
9,1,0,2,1,0,0,1,0,1,37
18,3,2,3,10,1,0,1,0,1,100
15,4,2,2,7,0,0,1,1,0,100
12,4,2,4,9,0,1,1,1,1,100
17,4,0,0,10,0,0,1,0,0,88
5,1,0,5,4,0,1,1,0,0,43
10,5,1,3,10,0,0,0,1,0,95
17,0,2,5,9,0,0,0,1,0,95
14,1,2,4,2,1,1,0,1,0,76
14,1,1,0,7,0,1,1,1,1,77
12,1,0,2,1,0,0,0,0,1,39
13,4,2,4,2,0,0,1,0,1,87
4,4,0,2,6,1,0,1,1,1,64
2,1,0,2,0,1,0,1,1,0,24
3,1,2,5,4,0,1,1,1,0,63
17,2,1,2,6,1,0,1,0,0,83
13,4,0,5,2,0,0,0,1,0,66
3,2,0,3,3,0,0,0,0,0,31
19,2,2,4,5,1,0,0,0,0,94
4,3,2,2,1,0,0,1,1,1,61
1,1,2,2,6,1,0,0,0,0,52
3,0,2,1,1,0,0,1,0,1,38
17,2,0,4,9,0,0,0,0,1,82
8,4,1,2,10,1,0,1,0,0,87
19,4,0,5,8,0,1,1,0,1,100
18,3,0,5,3,1,1,0,1,1,82
5,0,1,1,3,0,1,1,0,1,40
19,2,1,4,9,1,0,0,1,1,100
12,0,1,2,5,1,1,0,0,1,61
12,1,2,4,2,0,1,1,1,0,73
16,4,0,1,5,0,0,1,0,0,73
6,4,0,0,10,0,0,1,1,1,73
5,3,2,5,10,1,0,1,0,0,92
20,1,2,4,2,0,0,0,0,0,79
10,5,2,0,2,1,1,1,1,1,87
17,3,0,5,9,1,1,1,0,1,98
18,4,1,3,9,1,0,1,0,1,100
15,5,2,1,3,0,0,1,1,1,97
3,4,1,1,4,0,0,1,1,1,61
11,5,0,3,10,1,1,0,1,0,92
12,0,0,3,2,1,1,0,0,1,44
9,0,1,0,9,0,0,1,1,0,63
14,2,0,0,4,1,1,0,1,0,59
13,5,2,1,7,1,0,1,1,0,100
13,2,0,0,1,0,0,0,1,0,43
20,3,2,2,6,0,1,0,1,0,100
11,5,0,2,2,1,1,0,1,0,66
20,4,1,1,5,0,1,1,1,1,100
4,2,0,2,7,1,0,1,0,0,50
6,3,2,3,8,0,1,1,1,1,90
6,1,2,5,1,0,1,1,1,1,63
18,4,1,5,8,1,1,1,1,1,100
15,5,0,1,6,0,0,1,1,0,83
2,2,2,5,6,1,1,0,0,1,70
15,4,0,0,8,1,0,0,0,0,77
4,1,1,4,6,1,1,1,0,1,61
11,5,1,4,2,1,0,0,1,0,78
7,5,2,2,6,1,1,0,0,0,86
14,5,2,4,6,0,1,0,0,1,100
3,0,0,4,6,1,0,1,1,1,46
18,2,0,5,5,1,0,1,0,1,81
3,5,1,0,3,1,0,1,1,1,64
19,0,2,3,10,1,1,0,1,1,100
6,4,0,3,5,1,1,0,0,0,58
18,1,2,4,10,1,0,1,0,0,100
8,5,1,4,10,1,0,1,1,0,100
3,3,2,2,2,0,1,0,1,1,60
19,3,1,5,1,1,1,0,1,1,88
2,2,0,3,3,0,0,0,0,1,32
13,0,1,4,1,1,0,0,0,1,53
12,4,2,5,7,0,1,1,0,0,100
17,2,2,1,7,1,1,0,0,0,92
7,2,0,3,0,1,1,0,1,0,39
2,5,1,2,7,0,0,1,1,0,72
16,4,0,5,7,1,1,1,0,0,92
4,3,0,2,8,1,1,1,0,0,60
16,2,1,4,6,1,1,0,1,0,87
12,0,0,1,4,0,0,1,1,1,49
16,4,0,5,4,1,0,1,1,0,85
5,4,2,5,1,1,1,0,1,0,72
7,4,0,2,9,0,0,1,1,1,76
15,4,1,3,3,1,0,0,1,1,85
6,3,2,1,7,0,0,0,1,0,74
10,1,0,4,2,1,1,0,1,1,51
18,5,1,4,4,1,0,1,1,1,100
4,3,2,0,10,0,0,1,0,1,80
16,4,0,3,3,1,1,0,0,1,75
16,3,1,5,8,1,1,0,1,1,100
14,1,0,5,5,1,0,1,1,0,69
7,4,2,2,2,0,1,0,1,1,73
10,4,1,5,3,0,1,1,1,1,82
17,1,1,4,8,0,1,1,0,0,87
14,1,2,2,7,0,1,0,1,0,84
9,2,2,4,9,0,0,1,1,1,94
17,3,2,0,6,1,1,1,0,0,96
20,1,2,4,10,1,0,0,1,1,100
15,0,2,2,1,1,0,1,0,0,64
11,4,1,0,5,0,0,0,1,0,71
7,2,0,3,3,0,1,0,0,1,44
1,5,1,5,6,1,1,0,0,1,73
5,2,0,5,7,0,0,0,1,0,55
14,1,0,5,10,1,0,0,0,1,79
17,2,0,2,9,0,0,0,1,0,79
7,1,2,2,2,0,1,1,1,0,59
15,3,2,4,3,1,0,1,0,1,92
5,3,2,2,6,1,0,0,1,1,77
8,4,2,5,9,0,0,1,0,0,97
16,5,0,1,10,0,1,0,1,1,98
16,0,0,1,2,0,1,1,1,1,53
16,1,0,1,1,1,1,0,1,0,51
7,3,0,5,10,1,0,0,1,1,79
7,5,0,5,9,1,1,0,1,0,85
13,0,2,5,0,1,1,0,1,1,68
15,0,0,0,8,0,1,0,1,0,60
15,3,0,3,0,1,1,1,0,1,63
5,2,2,0,5,0,0,0,1,1,62
16,5,0,4,0,1,1,0,1,0,74
4,5,2,0,7,1,0,0,0,1,80
12,2,1,5,8,1,1,1,0,0,87
7,2,0,4,6,0,0,0,1,0,54
1,5,0,5,7,0,0,1,0,0,62
9,5,2,3,1,0,0,0,1,1,79
14,4,0,2,8,0,1,1,0,1,85
5,1,1,3,9,0,1,1,1,1,71
6,1,1,3,2,0,0,1,0,0,43
13,1,0,0,0,1,0,0,1,1,41
20,5,1,0,6,1,0,0,1,1,100
1,0,1,2,7,1,1,1,0,0,46
15,1,2,1,9,1,0,0,0,1,90
15,4,0,4,6,0,1,1,0,1,85
9,3,0,5,6,1,0,1,0,0,68
9,1,1,3,10,0,1,0,1,0,75
14,4,2,3,2,1,0,1,0,1,90
19,2,1,1,8,0,0,0,0,1,87
6,5,1,5,3,1,0,1,1,1,80
9,1,0,3,1,0,0,1,1,0,40
9,0,2,1,7,1,0,1,1,0,72
12,0,1,3,10,1,0,0,1,1,80
13,4,0,0,2,1,0,0,1,0,59
10,1,1,3,10,1,0,0,0,1,77
2,1,2,5,4,0,1,0,0,0,53
12,3,1,2,4,1,0,1,1,1,79
19,0,0,5,6,1,1,1,0,1,78
9,4,0,2,9,0,0,0,0,0,69
16,3,0,5,1,1,1,1,1,1,76
15,3,2,2,10,1,0,1,0,1,100
1,2,1,1,4,0,1,0,0,0,38
13,3,2,1,7,1,1,0,0,0,89
4,1,0,0,0,0,0,0,1,0,17
9,4,2,0,1,0,0,1,1,0,69
9,4,0,0,7,1,0,0,1,1,69
11,0,2,4,1,1,1,1,0,1,65
2,4,0,4,7,0,1,0,1,0,59
16,0,0,1,7,0,1,0,1,1,64
3,3,2,2,9,1,0,1,1,1,86
1,1,1,4,7,0,0,1,0,1,53
8,5,2,0,3,1,0,1,0,0,77
16,5,0,2,0,0,1,0,1,0,67
9,5,2,3,2,1,0,0,1,1,85
12,4,0,2,0,0,1,0,0,1,53
20,5,1,4,2,1,0,0,1,0,96
19,4,2,1,3,1,1,1,0,0,98
11,1,0,1,6,0,1,1,1,0,57
11,1,2,5,6,0,1,0,1,1,84
6,4,2,5,5,0,0,1,0,1,84
15,0,1,1,4,1,0,0,1,0,61
4,1,2,1,5,1,0,0,1,0,57
4,0,1,3,5,1,1,1,0,1,51
10,1,0,3,9,1,1,0,0,1,66
14,0,2,5,10,0,1,1,1,1,100
15,5,0,3,1,1,0,1,0,1,74
9,4,2,0,4,1,0,1,0,0,77
12,4,0,0,10,0,1,1,0,0,80
3,2,0,4,1,1,0,1,1,1,41
17,4,1,1,4,1,1,0,1,1,90
1,5,1,2,2,0,1,0,0,1,52
5,3,1,4,6,1,0,0,0,0,64
12,4,0,2,9,1,1,0,0,1,83
2,5,0,4,1,0,0,0,1,0,44
11,3,1,3,7,1,0,0,1,1,84
15,2,1,4,5,1,0,1,0,0,80
10,4,0,5,6,1,0,1,1,1,82
6,0,1,5,1,0,1,1,1,1,48
5,5,2,5,7,0,0,1,1,1,97
2,3,0,5,0,0,0,1,0,1,36
16,5,1,5,5,1,0,0,0,1,98
4,4,2,3,0,1,0,0,0,1,60
15,0,2,4,7,0,0,1,1,1,90
19,5,1,3,5,0,1,1,0,1,100
16,3,1,4,5,1,0,1,1,1,94
13,3,0,3,6,0,0,0,0,1,68
18,4,1,2,5,0,0,1,1,0,93
11,5,2,2,0,0,1,0,1,0,77
13,2,0,0,0,0,0,0,0,0,36
13,3,0,3,1,0,1,0,1,0,56
19,0,0,3,6,0,1,1,1,1,75
5,0,1,0,3,1,1,0,1,0,38
2,4,0,4,10,1,1,0,1,0,71
2,1,2,5,8,1,0,1,1,0,74
15,2,0,1,2,0,0,1,1,0,56
14,2,0,5,3,1,0,1,1,1,71
7,3,0,1,8,1,1,1,0,0,64
3,4,2,4,2,0,0,0,1,0,64
16,3,0,0,0,0,1,0,0,1,52
2,3,0,5,8,0,1,0,0,1,58
18,4,2,4,9,1,0,0,0,0,100
18,5,1,4,0,0,1,1,0,0,85
6,3,1,2,1,0,1,1,1,0,54
7,5,2,0,3,0,1,0,0,1,73
19,2,2,2,10,0,0,1,0,0,100
3,1,0,0,4,1,1,1,0,0,32
18,0,1,5,2,0,1,0,1,1,71
15,4,2,2,6,0,0,1,0,0,96
11,4,1,3,9,1,1,0,1,1,97
7,5,0,4,2,1,1,1,0,0,62
11,3,2,1,6,0,0,0,1,1,84
11,0,2,1,3,0,1,1,0,0,59
9,2,1,1,8,1,1,0,0,1,72
17,1,2,1,10,1,0,0,0,0,94
14,2,1,4,8,1,0,0,1,1,90
3,5,0,2,10,1,0,0,1,0,72
10,1,2,4,2,1,1,1,0,1,71
19,0,2,2,0,0,1,1,0,1,71
11,1,0,0,9,0,0,1,0,0,58
8,3,0,4,10,0,0,0,0,0,69
18,2,1,5,10,1,1,1,0,1,100
14,5,1,1,10,1,1,0,0,1,100
16,2,0,3,3,1,0,0,1,1,67
16,2,2,0,8,0,1,0,0,0,88
17,3,0,4,7,0,0,0,0,1,81
6,3,0,1,2,0,1,0,0,1,40
5,3,1,2,1,0,0,1,0,0,46
17,2,1,4,3,1,0,1,0,1,81
15,3,1,4,8,1,1,1,0,1,99
5,3,0,4,3,0,0,0,0,0,42
17,5,0,2,10,0,1,1,0,1,100
20,5,1,3,6,1,0,1,0,0,100
17,5,2,2,7,0,0,1,1,0,100
14,2,2,4,7,0,0,0,1,0,91
15,5,1,0,2,0,1,0,0,1,76
14,0,1,2,5,1,0,1,1,0,68
8,5,1,1,8,0,0,0,1,1,84
19,5,1,5,3,1,0,0,1,1,100
14,0,2,1,8,1,1,0,0,0,79
11,3,2,4,6,1,1,1,0,0,92
17,3,2,4,9,0,0,0,0,1,100
16,4,2,1,7,1,1,1,1,1,100
5,4,0,3,10,1,0,1,1,1,80
19,4,2,3,9,0,1,1,1,0,100
13,2,0,5,0,0,0,0,0,1,49
15,1,1,4,6,1,0,0,1,1,81
10,1,1,5,6,0,0,1,0,0,67
1,4,1,5,2,0,1,1,1,0,58
6,3,1,1,8,0,1,0,1,1,72
7,2,2,4,7,0,1,1,1,1,86
20,4,2,2,6,1,1,0,1,1,100
9,1,1,4,3,0,0,0,0,0,50
17,3,0,4,2,0,0,1,0,1,70
1,0,0,5,7,1,0,0,0,0,36
5,3,0,0,5,1,1,0,1,1,52
16,1,1,1,0,0,1,0,0,1,54
8,2,0,2,10,0,1,0,1,0,66
18,5,1,5,2,0,0,0,0,0,87
2,4,1,0,10,0,0,1,0,1,71
15,4,0,5,9,1,0,0,0,0,90
2,5,2,2,1,1,1,0,0,1,64
13,1,1,2,8,1,1,0,0,0,74
13,4,2,0,4,1,0,0,1,1,88
18,1,0,2,10,1,0,0,1,0,82
6,3,2,2,8,0,0,0,1,1,82
19,2,2,4,3,1,0,0,0,1,91
12,2,1,5,9,1,0,0,1,1,91
5,2,1,5,5,0,1,1,1,1,68
12,0,1,5,2,0,1,1,1,0,60
17,1,2,5,2,1,1,1,0,1,87
13,3,2,3,8,1,1,1,1,0,100
2,4,0,4,2,0,1,0,1,0,44
20,3,0,3,7,0,0,0,1,0,86
12,4,0,5,1,1,1,0,0,0,62
14,1,2,4,8,0,1,0,1,0,91
4,4,1,5,9,1,1,0,0,0,80
19,4,2,5,4,1,0,1,0,0,100
9,4,1,3,4,1,1,0,0,0,71
2,3,2,0,4,1,0,0,1,0,58
12,5,2,2,4,1,0,1,1,1,99
3,4,2,1,6,0,1,1,1,1,79
15,3,2,2,5,1,0,0,0,0,87
1,2,1,0,3,1,1,1,1,1,47
19,4,0,2,3,0,1,1,0,0,77
19,1,0,2,1,0,0,0,0,0,50
12,0,0,5,1,1,1,1,1,0,50
8,1,0,0,1,0,0,1,1,1,35
20,4,1,0,7,1,1,0,0,0,96
4,5,1,4,3,1,1,0,0,1,68
9,2,2,1,9,1,1,1,1,0,90
6,2,0,3,9,0,1,1,0,1,64
4,5,0,1,5,1,1,1,0,1,62
16,3,1,0,9,0,1,0,1,0,90
17,2,0,2,2,1,1,1,1,1,70
14,3,2,3,3,0,0,1,0,0,82
10,1,0,5,9,1,0,1,1,0,73
16,1,2,5,8,1,1,0,1,1,100
6,2,2,5,7,1,1,0,0,0,78
18,3,1,1,9,1,1,0,1,1,100
19,0,0,5,1,1,0,0,0,0,54
13,1,1,2,8,1,1,1,1,1,85
12,4,1,2,3,0,0,0,1,1,74
16,1,2,1,3,1,0,0,1,1,78
14,3,2,1,0,1,1,1,0,0,74
2,2,2,0,9,0,0,0,1,0,65
14,1,1,0,7,1,1,0,0,0,69
20,2,0,0,9,1,0,0,1,0,84
6,0,1,3,1,0,1,0,1,0,37
3,1,2,1,7,0,0,1,1,1,65
15,3,1,3,4,1,1,1,1,1,89
14,2,0,5,6,0,1,0,0,0,68
6,3,1,0,0,1,1,0,0,1,45
16,1,1,1,5,1,0,1,0,0,71
13,3,1,5,8,1,0,1,1,0,96
19,2,2,3,10,1,0,0,0,0,100
15,5,2,0,7,1,1,1,1,0,100
18,3,1,3,1,0,1,0,0,0,72
12,1,1,4,10,1,0,0,1,0,84
17,1,1,2,10,0,1,0,0,1,88
14,0,1,1,1,1,0,0,0,1,49
12,3,0,5,9,0,0,1,0,1,83
20,1,2,2,6,0,0,1,0,0,91
20,3,0,0,2,1,0,0,0,0,64
9,3,1,5,5,0,0,1,1,0,76
14,4,2,1,8,0,1,1,0,1,100
10,0,0,4,0,0,0,0,0,0,28
2,2,1,1,8,0,1,0,0,0,52
5,5,1,0,0,0,1,1,0,1,54
11,2,0,2,5,1,1,1,0,0,60
6,1,1,1,2,1,1,0,1,0,44
9,4,0,1,6,0,1,1,0,1,67
4,1,1,4,0,1,1,0,0,0,36
12,0,2,4,4,0,0,0,0,0,64
18,2,0,0,8,1,1,0,1,1,82
13,2,1,4,5,0,1,1,0,1,78
7,5,2,5,8,1,1,0,0,1,100
5,5,0,1,0,0,0,0,0,0,37
16,1,1,0,2,1,0,0,0,0,56
1,5,0,3,9,1,1,0,1,0,69
4,1,2,3,0,1,0,0,0,1,45
5,0,1,0,3,1,1,0,0,0,34
12,2,0,3,5,0,1,1,1,1,68
20,5,2,3,8,1,1,0,1,1,100
13,0,2,0,10,1,0,1,1,1,90
14,4,0,2,5,0,0,1,0,0,71
13,5,2,4,9,0,1,1,1,0,100
19,4,2,3,9,1,1,0,1,1,100
19,1,2,4,2,1,1,1,1,1,93
2,4,2,1,6,0,0,1,1,1,75
20,3,1,0,6,1,1,1,1,0,96
13,2,0,5,6,0,0,1,0,0,68
10,0,0,4,0,0,0,0,0,0,28
5,1,2,5,0,0,1,1,0,0,51
20,1,2,2,1,1,0,1,0,0,79
11,3,1,2,6,0,1,1,1,1,82
20,1,0,0,0,1,0,0,0,1,51
9,3,1,5,1,1,0,0,0,0,59
19,2,2,1,6,1,0,0,0,1,94
5,0,2,2,8,1,1,1,0,0,67
5,1,2,5,10,0,1,1,0,1,84
13,0,0,1,0,1,0,1,0,1,38
14,5,1,3,7,1,1,0,1,1,100
20,3,0,2,9,1,0,1,0,1,96
15,1,1,1,4,0,0,1,0,1,66
17,1,2,2,2,0,1,0,0,0,71
10,5,0,4,5,1,0,1,1,1,82
15,4,0,3,5,1,1,0,1,0,80
12,0,2,1,0,1,0,1,0,1,56
15,2,0,1,9,0,1,1,0,0,75
8,0,1,3,1,1,1,1,1,1,51
9,1,1,3,0,0,1,0,0,0,41
15,4,1,3,4,1,1,0,0,0,83
4,4,2,4,8,1,1,1,1,0,93
1,3,2,1,4,1,0,1,0,0,58
14,5,1,5,3,0,0,0,1,0,86
12,3,1,1,10,0,0,1,1,0,89
16,0,1,5,8,1,1,1,0,1,88
3,2,1,2,10,0,0,0,1,1,67
7,0,0,4,10,1,1,0,1,1,64
14,3,0,3,6,0,1,1,1,0,77
1,3,1,4,8,0,1,1,0,1,68
16,5,2,3,0,0,0,0,0,1,86
3,4,2,4,5,0,1,0,1,1,78
2,1,1,5,7,0,1,0,0,0,52
10,0,1,0,10,1,1,1,1,0,73
1,0,0,0,5,1,0,1,0,1,27
4,1,2,0,5,1,1,1,1,0,61
12,2,0,2,3,0,1,1,1,1,60
8,2,0,1,5,0,0,0,0,0,43
9,0,0,5,5,1,1,1,1,1,59
2,4,0,1,1,0,1,1,1,1,42
13,4,2,1,0,1,0,1,0,0,75
4,5,1,3,3,1,0,0,0,1,64
19,4,0,4,4,1,0,1,1,0,89
2,5,0,3,5,0,0,0,1,1,57
8,0,0,5,5,0,0,0,0,1,44
6,4,2,2,8,1,0,0,0,1,86
4,4,2,2,3,0,0,1,1,1,72
5,5,0,0,9,0,0,0,1,0,66
12,5,1,4,7,0,0,0,0,1,91
9,5,2,1,7,1,0,1,1,0,97
13,0,1,4,3,1,1,1,0,0,62
20,4,0,2,8,0,0,1,1,1,99
8,4,1,1,4,1,0,0,0,0,63
13,0,1,2,9,0,0,0,1,0,71
10,2,2,4,7,0,0,1,1,0,87
13,1,1,4,10,0,0,0,0,0,79
12,2,2,3,1,1,1,1,0,0,72
14,1,1,2,9,1,0,0,0,1,80
9,1,2,4,8,1,1,1,0,0,84
9,3,0,4,3,1,0,0,1,1,60
7,5,2,0,1,0,1,0,1,1,71
13,1,1,2,3,1,0,0,0,0,57
6,2,0,2,2,1,1,0,0,0,37
11,1,2,5,9,0,1,1,1,0,94
3,0,0,1,2,0,0,1,1,0,22
15,0,2,4,6,1,0,1,0,0,83
4,2,1,1,7,0,1,0,1,0,57
10,3,2,4,8,0,0,0,1,1,94
4,1,0,1,1,1,0,0,1,1,28
2,4,0,5,3,1,1,1,0,1,55
20,0,2,1,10,0,0,1,1,0,100
16,2,2,4,1,0,0,1,0,1,80
9,2,1,4,2,0,1,0,0,1,57
11,3,2,2,1,0,0,0,1,0,68
2,4,0,2,8,0,0,0,0,0,52
8,1,1,4,3,0,1,1,1,0,58
9,2,1,2,3,0,1,1,0,1,60
10,3,0,0,7,1,0,0,0,1,62
14,4,0,0,9,1,1,0,1,0,84
7,3,1,1,1,1,1,0,0,1,52
14,3,2,1,4,1,0,0,1,0,84
7,2,0,1,6,0,0,1,1,0,52
16,1,1,3,5,0,0,0,1,0,72
16,1,2,0,2,0,1,0,0,1,68
4,3,1,3,10,1,0,1,0,0,76
7,2,0,2,2,0,1,1,1,0,44
2,5,1,2,4,0,1,0,0,0,57
11,2,0,1,2,1,1,0,1,0,49
19,4,0,1,8,1,1,1,0,0,93
17,5,2,2,0,0,0,0,1,0,87
16,2,1,5,2,0,1,1,0,0,74
18,5,0,3,10,0,0,1,0,1,100
14,4,0,5,6,1,0,1,1,0,87
8,1,1,1,8,1,0,1,1,0,68
14,5,0,4,3,0,0,1,0,0,74
9,4,0,3,3,1,1,0,0,1,61
5,0,2,5,8,1,1,0,0,1,72
8,2,0,5,6,1,1,1,0,0,63
4,5,1,3,9,0,1,1,1,1,89
6,4,0,0,7,1,0,1,0,1,63
5,4,1,1,6,0,1,0,1,0,66
2,1,2,5,9,1,0,1,1,1,80
6,1,0,1,8,0,0,0,1,0,47
14,0,2,1,2,0,1,0,0,0,58
4,1,2,5,5,0,1,1,0,0,64
13,1,2,4,8,1,0,1,0,1,93
14,4,0,2,6,0,0,1,1,0,78
13,0,1,3,6,1,0,1,1,0,71
20,4,0,4,4,0,0,1,1,0,88
13,5,0,2,10,1,0,0,1,1,95
17,3,1,0,8,0,1,0,0,0,85
13,4,0,4,2,1,1,0,1,1,72
15,4,1,4,8,0,0,1,0,1,99
11,5,1,5,2,0,1,0,0,0,75
12,3,1,3,9,1,0,0,1,0,89
5,5,0,4,5,1,0,1,1,0,69
18,5,0,5,1,0,1,0,1,0,80
15,3,0,5,10,0,0,0,0,0,85
18,0,2,4,6,0,1,1,0,0,88
10,3,0,4,10,1,1,1,1,1,89
9,2,0,1,2,1,0,0,1,1,46
10,0,0,0,4,1,0,0,0,1,38
5,3,1,4,7,0,0,1,1,1,75
18,5,2,1,0,1,1,0,0,1,91
5,2,0,4,0,0,1,1,1,1,41
1,3,0,1,2,0,1,0,0,0,27
10,2,2,3,8,0,1,0,0,0,82
12,4,0,4,0,1,0,1,1,1,66
11,5,2,1,9,0,1,0,0,0,98
10,4,1,4,10,1,1,0,0,0,93
2,4,2,2,0,0,1,1,0,1,57
9,3,0,0,2,1,1,1,1,0,52
17,0,0,5,1,1,0,1,0,1,57
4,4,2,4,10,1,0,0,1,1,96
20,4,0,2,5,0,0,1,0,0,83
17,4,2,5,1,0,1,1,1,0,97
17,2,2,4,3,0,0,0,1,1,88
8,0,0,5,8,1,1,1,1,0,63
6,2,1,4,7,1,1,0,1,1,73
9,1,1,0,1,1,1,1,0,1,48
14,0,1,3,10,1,0,1,0,0,81
5,1,1,5,1,1,1,1,0,0,47
13,4,2,0,9,0,0,0,0,0,93
3,3,2,1,2,0,1,0,0,1,54
9,3,0,0,8,0,0,0,0,0,57
10,1,1,2,5,0,1,0,1,0,60
12,0,1,0,2,1,1,1,1,1,56
6,1,2,0,7,0,0,1,0,1,65
5,2,1,3,4,0,0,1,1,1,59
20,3,0,3,6,0,1,1,1,1,92
19,0,2,3,10,1,1,0,0,1,100
11,1,1,0,0,1,1,1,1,1,53
16,0,0,2,1,0,0,0,1,1,46
20,0,2,0,3,0,0,1,1,0,77
8,4,1,5,8,0,0,1,1,0,88
7,0,0,4,8,1,0,0,1,1,56
12,3,0,1,3,1,0,1,0,1,60
13,5,1,2,9,0,1,0,1,1,100
12,3,0,4,2,1,1,0,0,1,61
9,4,1,4,7,0,0,1,0,0,81
9,3,2,4,7,0,0,0,0,0,82
9,4,0,3,5,1,1,0,0,0,64
4,0,1,0,10,1,1,0,0,0,53
12,5,0,1,7,1,0,0,1,1,82
5,5,0,3,8,1,1,1,1,0,78
7,3,0,0,5,0,0,0,0,1,47
18,0,0,0,4,0,0,0,0,0,48
11,1,0,0,0,0,1,0,1,1,36
18,5,0,3,3,1,1,1,0,1,88
1,2,0,3,5,0,0,0,0,0,33
9,1,0,5,8,0,1,0,1,1,66
6,2,0,2,3,0,1,0,1,1,44
3,1,1,5,0,0,1,0,1,0,37
16,2,2,3,4,1,1,1,1,1,96
1,2,2,4,1,0,1,0,0,0,45
2,1,2,0,9,1,1,1,0,0,65
10,4,0,3,3,0,1,1,1,1,68
16,3,1,0,9,0,0,1,0,0,88
15,0,0,3,3,1,0,1,0,1,55
2,1,2,5,2,0,0,1,1,1,56
20,3,2,0,5,0,0,1,1,1,100
13,2,0,4,3,0,1,1,0,1,62
4,5,0,2,3,1,1,1,0,1,58
14,3,2,2,3,1,1,1,0,0,85
11,3,1,5,8,0,0,1,1,1,92
18,5,0,3,7,0,0,1,0,1,95
5,3,1,3,4,0,0,0,1,0,57
4,0,0,5,6,1,0,1,0,1,46
15,2,2,2,0,1,1,0,0,0,69
3,4,2,4,2,0,1,1,0,0,66
20,4,0,1,1,1,0,0,0,0,68
9,3,0,1,6,0,1,0,1,1,62
18,3,0,2,3,0,0,0,0,0,64
13,2,2,0,10,0,1,1,0,0,92
20,4,1,4,6,1,0,0,0,0,99
10,1,1,2,6,0,1,0,0,0,59
19,4,2,5,8,0,0,1,0,1,100
5,5,0,1,3,0,0,1,0,1,53
4,0,1,1,5,1,1,0,1,1,47
1,4,2,5,0,1,1,1,1,0,65
10,1,1,1,7,0,0,1,1,1,69
4,3,2,1,6,0,0,0,0,1,66
6,3,0,0,1,0,1,0,0,0,32
13,1,2,1,9,1,1,1,0,0,89
11,2,2,5,6,1,0,1,1,0,91
5,3,2,0,6,0,0,1,0,0,67
3,1,2,3,2,1,1,1,1,1,59
10,4,2,5,2,1,0,0,1,0,83
20,2,1,4,2,1,0,0,1,1,84
20,4,2,3,10,0,0,0,0,1,100
15,0,0,1,1,1,1,1,0,0,44
11,0,2,0,6,0,1,1,0,0,66
7,2,1,5,8,0,1,1,0,0,74
9,3,1,4,10,0,0,1,0,1,88
15,0,0,1,2,0,1,1,0,0,44
12,3,1,3,7,0,1,0,0,1,81
4,0,2,5,10,0,1,1,1,0,78
10,3,1,0,4,0,1,1,1,0,67
15,3,0,1,1,0,0,0,0,0,50
20,2,1,2,8,1,1,1,0,1,100
17,2,1,4,2,0,1,0,0,1,73
9,1,2,3,2,1,0,1,1,0,66
1,2,0,0,0,1,0,1,0,0,19
10,0,1,0,5,0,1,0,1,0,51
16,4,2,4,9,1,1,1,1,0,100
16,2,2,2,6,1,0,1,0,0,91
17,4,0,1,4,1,1,1,1,1,84
2,2,1,0,1,1,1,1,0,1,39
17,1,1,5,8,0,0,0,0,1,86
9,3,0,3,3,0,1,0,0,1,53
14,0,1,2,5,0,1,1,0,1,66
2,1,2,1,2,1,0,1,1,0,48
11,2,0,0,1,1,0,1,1,1,49
4,4,2,4,4,0,0,1,0,1,75
